Address 3,Address 4,Postcode,Latitude,Longitude
London, ,NW1 6RA,51.5226736,-0.1668401
 , , ,40.7127837,-74.0059413
Hert, ,EN6 5HG,51.6991335,-0.1681974
 , , ,40.7127837,-74.0059413
 , ,NW3 4UL,51.5473834,-0.1638711
 , ,RG9 1NN,51.5255136,-0.9053652
London, ,SE1 4PD,51.4992899,-0.0844878
 , ,W4 1BW,51.4969086,-0.2618204
london, ,W1W 6DX,51.5193555,-0.140567
 , ,NW11 0AG,51.5868667,-0.2008796
 , ,SW6 3AS,51.4694112,-0.1917536
Chongonsee Yannawa,Bangkok Thailand,10120,13.6971112,100.5458451
 , ,LU2 7RL,51.910865,-0.4123509
 , ,SW3 6DU,51.4860227,-0.1744894
London, ,W1H 2LE,51.5180712,-0.15891
 , , ,40.7127837,-74.0059413
 , ,W1G 9JR,51.5175838,-0.1490854
Hull, ,HU2 3DL,53.7513508,-0.3397456
 , ,W1D 4RN,51.5135336,-0.1312776
Reading, ,RG8 7RP,51.4814487,-1.0911537
 , ,SW15 6QJ,51.4601125,-0.2341981
 ,London,W2 3UN,51.514376,-0.1768006
 , ,Sw15 6QJ,51.4601125,-0.2341981
London, ,EC47 0DA,51.5119519,-0.1083413
Brazil, ,3972800,34.6372777,-92.6151403
London, ,SW7 3SS,51.4937606,-0.1753472
 , ,W1J 7JH,51.5062196,-0.1480905
 , ,N6 5BL,51.5726914,-0.1406713
 , ,W3 9RD,51.5079358,-0.2809121
 , ,W1H 7PF,51.5155795,-0.1605815
 , ,W14 8HT,51.4991933,-0.210443
Surrey, ,CR7 6EB,51.3999895,-0.1206549
 ,"MA, USA",2108,42.3087353,-73.0784596
London, ,N6 4EA,51.5801663,-0.1561995
Leyton, ,E10 7AW,51.5681664,-0.0185802
 , ,LS2 9JT,53.8084778,-1.5527923
25 Fortune Avenue,London,HA8 0FL,51.60501,-0.2711721
London, ,W6 0LG,51.4940677,-0.2264325
 , ,SE12 9NJ,51.438806,0.0272276
3 XANTHOY STREET,GLYFADA  -GREECE,&#932;&#922; 166 74,37.8570136,23.7527284
 , ,W1S 1FS,51.5129285,-0.1430049
 , ,W1S 1YZ,51.5142651,-0.1422299
Cork,Ireland,GB11722364,40.7127837,-74.0059413
 , ,W1J 5HN,51.5069541,-0.1473402
FL,USA,32226,40.7127837,-74.0059413
 , ,SE3 0RY,51.4695099,0.0119436
 , ,W1J 7BU,51.5056113,-0.1465878
 , ,W1K 4LS,51.5118049,-0.1481523
 , ,W3 0HR,51.517911,-0.2872387
 , ,SE16 3LT,51.4904258,-0.06112
 , ,SL9 7NW,51.5756006,-0.5658892
London, ,W1K 2XE,51.508676,-0.1510316
 , ,SW1X 0BX,51.4966605,-0.1618043
 , ,W3 6HR,51.5118036,-0.2638908
London, ,E4 6AG,51.6328209,0.0085126
London, ,W1S 1DX,51.5125466,-0.1450092
London, ,EC1V 2NX,51.5272694,-0.0891236
C.P.15100, ,15100,33.547907,-95.334653
 , , ,40.7127837,-74.0059413
London, ,W1W 7LZ,51.5173429,-0.1412399
 , ,W1J 5HD,51.5075478,-0.1456446
129 Banbury Road,Oxford,OX2 7AJ,51.7722604,-1.2633523
London, ,SW1Y 5BL,51.5075147,-0.1305296
 , ,N2 0BN,51.5804992,-0.1682666
London, ,W11 4TN,51.5069694,-0.2167813
 , ,W1H 7EZ,51.5159844,-0.1588789
 , ,NW3 5AP,51.5495119,-0.1717616
Canada, ,M6C 2GA,43.6937813,-79.4281914
Beaufort Park,London,NW9 5JQ,51.5960534,-0.241593
Squamish BC,Canada,VV8B 0B2,49.6989762,-123.152538
 , , ,40.7127837,-74.0059413
 , ,TW13 5LW,51.4426206,-0.3830558
London, ,SW2 2EE,51.4473331,-0.1157191
 , ,W1J 5DS,51.5079546,-0.147487
 , ,W1J 5DS,51.5079546,-0.147487
 , ,W14 8RZ,51.4933025,-0.2050987
 , ,N17 8LT,51.6078065,-0.0852815
30 Eagle Wharf Road, ,N1 7EH,51.5344821,-0.0904602
London, ,W1J 6BD,51.5098781,-0.1445844
 , ,NW1 4HS,51.5312795,-0.1456752
Kent, ,BR2 0QE,51.3956809,0.0258144
 , ,W1G 9PG,51.5174725,-0.1460198
London, ,NW8 6BU,51.5377095,-0.1674472
 , ,SE8 5JN,51.4856479,-0.0430879
 , ,NW2 3AZ,51.5621085,-0.2296683
London, ,SW71EE,51.4990725,-0.1653811
 , ,W8 5EH,51.5016873,-0.1895541
Wimbome RD, ,BH2 6LY,50.7455078,-1.8782179
Almaty ,Kazakhstan, ,43.2220146,76.8512485
London, ,W2 6HR,51.5168566,-0.1825101
 , ,DA11 0EY,51.4408013,0.3597939
 , ,HU6 8EH,53.7799146,-0.3751134
London, ,E16 1SD,51.5049462,0.0189799
"Apodaca, Nuevo León ",Mexico,66632,25.7513724,-100.2382832
 , ,HA7 1DL,51.5993109,-0.2947762
81 Bramley Road,London,W10 6RH,40.7127837,-74.0059413
 , ,W1F 7N5,51.5136143,-0.1365486
 , , ,40.7127837,-74.0059413
 , ,W1K 3HU,51.5113901,-0.1480826
 , ,HA0 2TS,51.5561184,-0.330854
London, ,SE6 2LS,51.4391338,-0.0134499
 , , ,40.7127837,-74.0059413
 , ,SW10 9DZ,51.487812,-0.1907232
Swansea,West Glamorgan,SA4 4YN,51.667365,-4.020309
 , ,TW1 1RD,51.4564424,-0.3216675
London, ,W1K 3NB,51.5107293,-0.1478068
 , ,W2 5NR,51.5170997,-0.1900961
London , ,SW7 4AF,51.4969875,-0.1886022
 , ,W10 6PH,51.5213044,-0.2251584
 , ,W1J 5EL,51.5083146,-0.1458008
Surrey, ,SM2 7BY,51.3415952,-0.2044415
London, ,SW17 7PB,51.4341584,-0.1627029
London, ,W1K 3HU,51.5113901,-0.1480826
London, ,E4 9RY,51.6113262,0.0023496
 , ,N15 6TA,51.5784369,-0.071535
CA 94301,USA, ,37.4457966,-122.1575745
Athens,Greece, ,37.9838096,23.7275388
London, ,WC1A 1DG,51.5165473,-0.127969
 , ,SW1X 9HX,51.4982606,-0.1571872
London, ,WC1V 7EX,51.5174254,-0.1187805
London, ,W14 8HQ,51.4921004,-0.2029419
 , ,W1J 7TJ,51.5063933,-0.1494092
 , ,W1K 3AT,51.5108557,-0.1495454
 , ,W1J 6EB,51.5091159,-0.1441542
 , ,W2 4TS,51.5128446,-0.1940695
 , ,W1J 5LW,51.5084648,-0.148475
London, ,SW1H 0QL,51.4987458,-0.135542
 , ,SE9 4DJ,51.4346039,0.0444505
London, ,W2 6QE,51.5161371,-0.1807659
 , ,98000,43.7336539,7.4246158
London, ,NW7 4HH,51.631833,-0.2427528
London, ,W1J 68D,51.5081998,-0.1388808
 , ,SW4 0AN,51.4634124,-0.1394011
 , ,W1J 5LW,51.5084648,-0.148475
 , ,W1K 4HY,51.5122716,-0.1498051
Germany, ,79114,47.9963155,7.8107621
PO Box 13123,"Victoria Mahe, Seychelles", ,-4.6495976,55.4786214
 , ,TW9 1XZ,51.4647065,-0.2893178
 , ,W12 9AU,51.5022293,-0.2423251
Lewisham, ,SE4 1DZ,51.4548273,-0.0327185
Hammersmith,London,W6 7DU,51.4946039,-0.2196841
 , ,W1S 4LY,51.509165,-0.1427112
 , ,BR1 2TY,51.3920937,0.0470826
London, ,W6 7DU,51.4946039,-0.2196841
Vancouver BC,Canada,V7Y 1B6,49.2830972,-123.1175032
Rome,Italy,48,41.9006441,12.4943117
 , ,EN1 4UE,51.6629358,-0.063698
 , ,W1S 4NU,51.5079246,-0.1420432
London, ,SE1 9PD ,51.5084131,-0.1069316
London, ,SW1X 7HJ,51.5012811,-0.1519792
 , ,E17 6RS,51.5854478,-0.0243098
 , ,W1K 5QJ,51.5133685,-0.1475124
 , ,W11 4EF,51.5100359,-0.2144279
7-9 Conway Street,St Helier Jersey,JE2 3NT,49.1835601,-2.1080339
 , ,SW1V 2HQ,51.4917513,-0.1401778
68738, , ,42.1082569,-97.4435441
 , ,W6 0NB,51.4933928,-0.2264011
Slovewia, , ,46.151241,14.995463
 , ,NW10 3DA,51.5355368,-0.2285556
London, ,W1J 5BF,51.5100508,-0.1475461
 , ,W1W 8RZ,51.5168068,-0.1420256
 , ,W1K 5DB,51.5130332,-0.147353
Hove, ,BN3 1EG,50.8237243,-0.1583152
Kolkata,India,700027,22.5259613,88.3341144
103 South Church Street,George Town,Cayman Isl,19.292848,-81.3850976
 , ,N1 8DS,51.5318034,-0.0997472
 , ,SW3 6JW,51.4916458,-0.1717871
 , ,PE1 4DN ,52.5808728,-0.2341633
 , ,W1K 7PU,51.5114542,-0.155574
 , ,W1S 3PB,51.5105918,-0.1396844
 , , ,40.7127837,-74.0059413
 , , ,40.7127837,-74.0059413
Salwa Road,Doha Qatar, ,25.2439597,51.463771
London, ,SE2 9PR,51.493275,0.1093236
 , ,SE4 2ST,51.4616171,-0.0375659
 , ,SW20 8EH,51.4088608,-0.2214923
Vecchia,Italy, ,43.8380979,7.8279569
London, ,NW8 7RB,51.5358192,-0.1644519
Karachi,Pakistan, ,24.8614622,67.0099388
 , ,NW8 7DH,51.5342841,-0.1663448
Switzerland, , ,46.818188,8.227512
 , ,W1U 3ET,51.5163733,-0.1515846
 , ,W1U 3ET,51.5163733,-0.1515846
London, ,W1A 2AW,51.5171329,-0.1342436
Kent, ,ME7 5PX,51.3508814,0.5689316
 , ,LU3 2QF,51.8999714,-0.4484039
 , ,W4 3LD,51.4836582,-0.2718587
London, ,W1U 4QU,51.5202325,-0.15225
 , ,IG1 4AG,51.5652416,0.0853245
 , ,SW1X 0BD,51.4965875,-0.1623114
124-128 Barlby Road,London,W10 6BL,51.5232438,-0.2188357
373 Apt 1501,Boa Viagem,Brazil,-8.1365145,-34.9017422
London, ,W7 6AP,51.5118928,-0.3383866
 , ,W1K 4QJ,51.5119319,-0.1470807
 , , ,40.7127837,-74.0059413
 , ,W6 9SS,51.4831097,-0.2219321
Aksay City,Kazakhstan,90302,43.6568763,51.1432802
8 Mortimer Street,London,W1T 3JJ,51.5187082,-0.1379895
 , ,W3 6EZ,51.5126599,-0.2682826
Nicosia,Cyprus,P.C 1060,35.164633,33.38315
London, ,W1J 7BU,51.5056113,-0.1465878
London, ,W1T 6BQ,51.523948,-0.1415331
6th Floor,London,W1J 8LA,51.5081998,-0.1388808
P.O Box 961,Road Town Tortola,BVI,18.4286115,-64.6184657
 , ,ITALY,41.87194,12.56738
Milano,Italy, ,45.4654219,9.1859243
 , ,WU 3RZ,40.7127837,-74.0059413
 , ,SE24 0NS,51.4560682,-0.1081048
 , ,W1J 5AU ,51.5091035,-0.1462155
 , , ,40.7127837,-74.0059413
 , ,NW1 9BS,51.5458659,-0.1292898
 , ,SW4 7AF,51.4598205,-0.1374599
 , ,W11 2JJ,51.514138,-0.2086323
Cambridge, ,CB22 4RJ,52.0930811,0.1589037
 , ,N4 3ER,51.5677492,-0.1088255
 , ,N8 8PR,51.5802462,-0.1237936
 , ,W12 9BJ,30.8685434,-86.9723804
 , ,W8 6RB,51.4965892,-0.1948417
 , ,E14 5HP,51.5051466,-0.0143554
 , ,W1D 4RP,51.5134158,-0.1312248
 , ,W1J 5LP,51.5084035,-0.1485784
 , ,W1U 2LU,51.5176603,-0.1470932
London, ,SW9 6AU,51.4751851,-0.1130452
Uxbridge,Moddlesex,UB8 2FX,40.7127837,-74.0059413
 , ,SW16 4LA,51.4085409,-0.11753
 , ,WC1N 3XX,51.5163273,-0.1237694
 , ,SW19 4JL,51.4185012,-0.2191478
 , ,SW16 4LA,51.4085409,-0.11753
 , ,PL9 8BZ,50.3605301,-4.0586861
 , ,W14 8EP,51.5034274,-0.2080005
 , ,D-42275 ,37.2224562,-86.438974
Kent, ,ME4 5PQ,51.377256,0.5303345
 , ,W1K 3HY,51.5114721,-0.1475749
63 Mortlake High Street,London,SW14 8HL,51.4700998,-0.2637821
London, ,WC2R 1DJ,51.5129062,-0.1134325
Seychelles, , ,-4.679574,55.491977
Road Town,"Tortola, BVI", ,18.4286115,-64.6184657
 , ,W1K 2TJ,51.5097124,-0.1500385
 , ,SE1 8HA,51.5031591,-0.1051177
 , ,W1S 1SN,51.5138452,-0.1463833
60327 Franfurt/Main,Germany, ,50.1005233,8.6544487
 , , ,40.7127837,-74.0059413
 , ,E8 4BS,51.5404209,-0.0728974
 , , ,40.7127837,-74.0059413
Oxfordshire, ,OX12 8RM,40.7127837,-74.0059413
 , ,W1J 5AW,51.5094352,-0.1467208
 , ,W1K 7PB,51.5102675,-0.1555931
 , ,T2J 1J6,50.9595367,-114.0668054
Haikou City,"Hainan Province, China", ,20.044412,110.198286
 , ,SW1 9DD,50.8616024,-3.380951
 , ,SW1X 8QR,51.500285,-0.1526823
London, ,W8 7AW,51.5054692,-0.1992315
London, ,NW7 4SD,51.6159414,-0.2414023
 , ,W2 4TS,51.5128446,-0.1940695
 , ,HP3 9XA,51.732816,-0.4566978
 , ,W1B 4BN,51.5113075,-0.1400156
London , ,SW1V 1BZ,51.492642,-0.1407754
 , ,W1K 5HX,51.5129191,-0.1498077
 , ,W10 6LS,51.5184521,-0.2197056
 , ,SW1X 0DJ,51.4949122,-0.1632864
Estonia, ,10112,59.4085612,24.811987
London, ,NW4 4RE,51.5952654,-0.226868
 , ,W1 2UP,41.1317941,1.2413502
London, ,W2 2JR,51.5143786,-0.1694647
London, ,SW4 0AA,51.4618003,-0.1483345
 , ,SW1W 8QG,51.4879375,-0.15092
 , ,HP10 0NE,51.5985491,-0.6866212
Bourne,Lincolnshire,PE10 0JU,52.7426224,-0.4186451
 , ,W11 1DF,51.5178523,-0.2027789
 , , ,40.7127837,-74.0059413
 , ,W2 3HG,51.514265,-0.1800767
Bermuda, ,HM22,40.7127837,-74.0059413
 , ,W10 6PR,51.5180385,-0.2232675
 , ,SW1X 0LL,51.4994122,-0.1612325
London, ,N7 7AT,51.5533579,-0.1108505
 , ,W2 4DJ,51.5141764,-0.1894626
 , ,BR2 0HS,51.4014969,0.0030483
 , ,SW1 0DH,51.4972227,-0.147245
 , ,WD7 8NU,51.6776673,-0.3240457
 , ,HP10 1Z5,51.6023858,-0.6932927
 , , ,40.7127837,-74.0059413
USA, ,28216,35.3202223,-80.8875861
Ramsey,Cambs,PE26 2YD,52.4639113,-0.0500104
Oxon, ,RG9 1LP,51.530451,-0.9073948
Mira Flores,"Lima 18, Peru", ,-12.1220488,-77.0301886
London, ,W1J 0DX,51.5082654,-0.1398513
 , ,SW4 6NP,51.4680457,-0.1304876
 , ,B77 2EF,52.6215105,-1.6616291
London , ,W8 6TH,51.4989957,-0.19345
 , ,W1K 5EF,51.5126598,-0.1493282
 , ,W1J 8ED,51.5088549,-0.143574
 , ,W1G 9TB,51.5192906,-0.1466955
 , ,W1B 1NS,51.521994,-0.1453461
 , ,W1K 2ET,51.5107277,-0.1499829
 , ,SW7 4AW,51.497267,-0.1857386
Leblon,Rio De Janeiro,22450-150,-22.9841279,-43.2317711
 , ,NW3 1SN,51.5563585,-0.1708235
 , , ,40.7127837,-74.0059413
 , ,W1S 2EA,51.5122048,-0.1427317
 , ,SW7 4TS,51.492173,-0.1819794
Barking Road,London,E16 1GY,51.5287766,0.03377
France, ,77400,48.8787669,2.6963577
WA,USA,99203,40.7127837,-74.0059413
London, ,W8 4JD,51.503883,-0.194323
Glacis Road,Gibraltar,GX11 1AA,36.1467417,-5.351702
London, ,W6 9HP,51.4859695,-0.2249175
 , ,SW4 9EW,51.45487,-0.1377333
 , ,CB2 1EL,52.1981545,0.1226536
 , ,W1G 8RW,51.519297,-0.150515
 , ,TW9 1QD,51.4608064,-0.3056007
Bucks, ,HP9 1SB,51.600928,-0.6451272
London, ,W13 8JB,51.5187699,-0.3117526
2 Woodberry Grove,Finchley,N12 0DR,51.6110524,-0.1784158
 , ,W1U 2AZ,51.5167675,-0.1509201
Bromley, ,BR2 9TP,51.3871299,0.0393298
 , ,E16 2DS,51.5025385,0.0483975
London, ,NW3 5JP,51.5459959,-0.1785794
London, ,SE27 0BT,51.4339993,-0.1119517
Amman,Jordan, ,31.9453666,35.9283716
Ennismore Gardens,London,SW7 1VF,40.7127837,-74.0059413
 , ,W1K 6NX,51.5129802,-0.155397
London, ,SE23 1DR,51.4486593,-0.0445979
London, ,SW7 5NF,51.4957072,-0.1825735
Stanley,Hong Kong, ,22.220422,114.2126685
Minato-Ku Tokyo,Japan,105-0001,35.6653224,139.7460429
London, ,NW8 9TU,51.5346784,-0.1754849
Canada, ,V7N3M2,49.332709,-123.0748494
 , ,SW1H 0BL,51.4999809,-0.1334745
 , ,EC4A 1JP,51.5151494,-0.1092177
Ipswich,Suffolk,IP1 1HZ,52.0573199,1.1504136
London, ,W1K 3HU,51.5113901,-0.1480826
Berkshire, ,RG12 1RP,51.4177624,-0.768359
106 Queens Road,Brighton,BN1 3XF,50.8264692,-0.1417947
London , ,SW1X 8EL,51.5019111,-0.1577315
ST Helier,Jersey,JE1 3NH,49.2535743,-2.2348375
 , , ,40.7127837,-74.0059413
 , ,W1F 7JS,51.5143182,-0.1382067
CA, ,91367,34.1785255,-118.597305
 , ,W1G 9YQ,51.5166249,-0.1487207
 , , ,40.7127837,-74.0059413
 , ,SW12 0AY,51.4445934,-0.1322082
London, ,W6 9DL,51.4922319,-0.2245591
 , ,W1U 1QY,51.5152609,-0.1540366
 , ,W1J 6HN,51.5106681,-0.1462096
Coco del Mar,Panama, ,8.9969352,-79.4964004
 , ,W1K 3JR,51.5117978,-0.1454288
 , ,W1W 5DE,51.5210823,-0.142284
 , ,W1J 5EN,51.5083858,-0.1457547
 , ,NG31 9GG,52.9260622,-0.6192406
Coco del Mar,San Francisco,Panama,8.9969352,-79.4964004
 , ,SW7 1AA,51.4995089,-0.1714436
 , ,W1U 1PB,51.516608,-0.1465162
 , ,W6 9DL,51.4922319,-0.2245591
 , ,NW1 6AA,51.5230172,-0.1640874
Italy, ,20124,45.4838483,9.1929449
 , ,LU3 3XJ,51.9150678,-0.4395231
 , ,NW9 9QS,51.5882518,-0.2813033
 , ,Sw7 1PW,51.4964763,-0.1790976
Gatwick,Sussex,RH6 0PA,51.145089,-0.1635248
 , ,E3 3DW,51.5233818,-0.0147731
London , ,W1K 2JH,51.5100806,-0.154001
 , , ,40.7127837,-74.0059413
 , ,W2 5SA,51.5155001,-0.1924944
Molesey Road,"Walton On Thames, Surrey",KT12 4RZ,51.3816876,-0.3878063
 , ,SW4 6ES,51.4649802,-0.1339385
London, ,W9 2NT,51.527079,-0.1916899
Essex, ,SS1 2XW,51.5397637,0.723205
London, ,SW1X 0HT,51.4962447,-0.1599481
London, ,SW7 1LW,51.5012993,-0.1709253
Switzerland, , ,46.818188,8.227512
 , ,W1S 1JB,51.5133092,-0.1443297
London, ,W2 3LB,51.5128587,-0.1862433
 , ,NW8 9JE,51.5319748,-0.1727959
London, ,W3 7EU,51.50292,-0.2524422
Essex, ,IG7 6NZ,51.6192577,0.0717793
Lauderdale,Florida,33316,26.0977657,-80.1261093
 , ,NW10 7LU,51.526478,-0.268681
 , ,SE9 4JJ,51.4355407,0.0407515
 , ,SW14 8BU,51.4664797,-0.2564694
London, ,W2 6NB,51.5203278,-0.1819189
 , ,TW11 8GT,51.4282026,-0.3346562
Surrey, ,TW20 8TE,51.4092194,-0.5274324
 , ,E15 4BS,51.5367151,0.0075808
London, ,NW3 2BD,51.5469971,-0.1581609
 , ,NW9 9NH,51.5850586,-0.2721224
Ireland, , ,53.1423672,-7.6920536
 , ,SW13 8QG,51.4779764,-0.2407488
Essex, ,IG10 2JE,51.6557133,0.0845017
North Carolina,USA,27615,35.8861371,-78.6455475
 , ,KT9 2AZ,51.3635406,-0.2929893
London, ,SW6 3SA,51.4672761,-0.2055443
London, ,WC2N 4AX,51.5105207,-0.1273081
Tunbridge Wells,Kent,TN1 2JN,51.132329,0.272018
 , ,N10 1LS,51.598806,-0.1486727
 , , ,40.7127837,-74.0059413
London, ,W9 2QH,51.5248136,-0.1888244
 , ,W1J 5DT,51.5075839,-0.1484963
Woodstock, ,OX20 1PR,51.8456473,-1.3568811
George,South Korea,656-903,39.6090252,-75.6504715
 , ,SW6 4UJ,51.4734269,-0.1985065
 , ,SA 2196,37.4494241,127.1412112
Geneva Switzerland,CH1201, ,46.2095516,6.1450463
 , ,W2 2TT,51.5134143,-0.1722128
Blackmore Ingatestone,Essex,CM4 0JZ,51.6981269,0.299629
 , ,W1J 5EN,51.5083858,-0.1457547
London, , ,51.5073509,-0.1277583
 , ,SE16 2TL,51.496557,-0.0550394
 , ,W12 9AQ,51.5037983,-0.2414146
Hertfordshire, ,EN10 7PX,51.7420588,-0.0376479
 , ,W2 6LT,51.5141814,-0.1874591
12-48 Southampton Row,London,WC18 4AF,51.5191152,-0.1213305
Edgware,Middx,HA8 7RP,51.6091056,-0.2770642
 , ,SW1A 2BN,51.5069986,-0.1297437
Herts, ,WD3 1ET,51.6390135,-0.4664016
Sherbourne,Dorset,DT9 3NX,50.9486167,-2.5208393
1055,US, ,40.7127837,-74.0059413
CA 90402,USA, ,34.0352816,-118.5068325
 , ,W1T 1QD,51.5187205,-0.1362543
Bridge Lane,London,SW11 3AD,51.4742326,-0.1669395
USA, ,10151,40.7631239,-73.9737712
 , ,W1W 5QL,51.5224128,-0.1433975
London, ,W1J 5EN,51.5083858,-0.1457547
 , ,W1J 6LX,51.5114132,-0.1444212
 , ,KT5 9NN,51.3801085,-0.2790953
 , ,E15 2AP,51.5515092,0.0027797
 , ,N2 0PS,51.5878407,-0.1679281
 , ,10028,40.7766412,-73.9521468
 , ,SE4 1BH,51.4668787,-0.0354684
 , ,SW7 2NP,51.4933837,-0.170205
 , ,W1S 4BY,51.5085604,-0.1408768
 , ,TW10 5BS,51.4622126,-0.2786719
Essex, ,IG7 5PN,51.61017,0.0807102
 , ,N11 1BX,51.6200262,-0.1388961
 , ,NW1 0EX,51.5351046,-0.1379354
 , , ,40.7127837,-74.0059413
London, ,SW1X 9HD,51.5000688,-0.1578058
Baker Street,London,W1U 6UE,51.5217291,-0.1570616
 , ,NW2 5NJ,51.5507237,-0.2392307
 , ,W1J 8LQ,51.507683,-0.1445295
 , , ,40.7127837,-74.0059413
Hamilton HM12,Bermuda, ,32.295268,-64.78208
London, ,W1J 6EQ,51.5103548,-0.1457324
 , ,W1T 4QS,51.5207604,-0.1367332
Coah,Mexico, ,27.058676,-101.7068294
 , ,GA 31324,31.8249486,-81.2078164
Tortola, ,BVI,18.4334704,-64.6332782
Victoria Road,Douglas,IM2 4RB,54.1645636,-4.4735259
Scotland, ,ML3 7DL,55.7740791,-4.0281846
 , ,SW15 4DH,51.4498508,-0.2442942
Huntingdon, ,PE28 0AW,52.3234852,-0.3003952
Toronto,Canada,M5C 2V8,43.6500439,-79.374978
 , ,SW3 2KH,#EANF#,#EANF#
 , ,KT13 8AJ,51.3712412,-0.4565728
 , ,RG2G 1AD,46.78245,-71.4236408
London, ,SW5 0HW,51.4916174,-0.1873314
07570 Arta,Spain, ,39.6946212,3.350928
Arta,Spain,7570,39.6716715,3.0818168
London, ,W1K 3JH,51.511564,-0.1465624
Bahames, , ,25.03428,-77.39628
 , ,W2 5RT,51.5153784,-0.1933495
 , ,W1K 2BR,51.5113642,-0.1544247
850-2nd Street SW,Calgary,T2P 0RS,51.0450233,-114.0673507
Westbury on Trym,Bristol,BS9 3EF,51.4941909,-2.6181012
501 office,Kiev Ukraine., ,50.4644254,30.5232625
 , ,W1J 5BB,51.5088096,-0.1458239
 , ,SW1H 0XA ,51.4975823,-0.134192
London, ,W1K 2NB,51.5105509,-0.1541693
Road Town,Tortola,BVI,18.4286115,-64.6184657
 , ,SW11 3RZ,51.474999,-0.1757215
 , ,W1S 3BE,51.5116582,-0.1400157
London, ,N1 8BZ,51.5323096,-0.1043544
 , ,W1U 4JT,51.5203974,-0.1552992
 , ,SW1H 0RU,51.4998222,-0.1328072
Limassol,Cyprus,3030,34.7071301,33.0226174
Switzerland, , ,46.818188,8.227512
London, ,W1U 7BU,51.5189477,-0.1557469
 , ,SW3 4XH,51.4901802,-0.1637359
United Arab Emirates, , ,23.424076,53.847818
London, ,EC4M 7AS,51.5135991,-0.1017588
Massachusetts, ,2138,42.4482673,-71.2413809
London, ,NW1 4LH,51.5247992,-0.1453186
 , ,SW3 1PT,51.4982749,-0.1644047
 , ,W1G 5PU,51.5195146,-0.1476087
London, ,SW9 0BZ,51.4757103,-0.1166134
London, ,W1J 8EA,51.5086653,-0.1435241
London, ,NW8 7LB,51.5355868,-0.1633942
 , ,WA3 2SE,53.4726928,-2.5843677
Brandon street ,London,SE17 7EE,51.4908895,-0.0928555
London, ,W2 1JN,51.5187896,-0.17034
London, ,W1H 7JR,51.5145512,-0.1586628
 , ,W12 9AE,51.5028382,-0.2415525
 , , ,#EANF#,#EANF#
 , ,W4 1BU,51.5011329,-0.2604638
 , ,SE1 6QE,51.4968047,-0.095887
6B Lacets Saint Leon,Monaco,98000,43.7483012,7.4322625
 , ,W8 4HH,51.5049644,-0.1921332
Forest Green, ,RH 5 5SP,51.1551341,-0.3958564
Mitcham, ,CR4 3EJ,51.4073806,-0.1662927
London, ,WC2M 7BF,51.5114351,-0.1316373
London, ,W2 4BA,51.5150916,-0.1904928
 , ,W8 6PP,51.4973713,-0.1954159
 , ,W4 1HL,51.5004862,-0.2550711
 , ,SW15 2ES,51.4556035,-0.2173156
London, ,E2 0EZ,51.5268076,-0.0522945
Kintbury ,Berks,RG17 9SH,51.3988956,-1.4770815
Kettering, ,NN14 1HD,52.3571186,-0.7005207
 , ,W1J 7TL,51.506418,-0.1492641
West Sussex, ,RH12 2QL,51.07308,-0.3300923
 , ,IG11 7XG,51.5340888,0.0899851
 , ,SW10 9HD,51.4863339,-0.1875985
London, ,W1K 2HL,51.5105533,-0.1526128
 , ,W3 6RS,51.5217251,-0.2604432
London, ,SW6 5JJ,51.4715036,-0.2109076
London, ,SW19 8TL,51.4217704,-0.1912757
Maida Vale,London,W9 1BQ,51.525784,-0.1812176
 , , ,#EANF#,#EANF#
 , ,W1K 3HW,51.5112339,-0.1490113
Sheikh Zayed Road,Dubai PO Box 75671, ,25.0609246,55.1289795
 , , ,#EANF#,#EANF#
Northants, ,NN14 1NL,52.3779604,-0.7721302
 , , ,#EANF#,#EANF#
Flamengo - Rio da Janeiro,CEP 22250-020,Brazil,-22.9331294,-43.1774267
 , ,W2 3TP,51.5135158,-0.1851219
 , ,TW1 2DQ,51.4567629,-0.3145451
 , ,N6 4BS,51.5770685,-0.1524859
France, , ,46.227638,2.213749
 , ,SW13 0HH,51.4723564,-0.2495355
Cape Town, ,8005,-33.9822825,18.3741977
 , , ,#EANF#,#EANF#
 , ,W1K 7PW,51.5102994,-0.1553324
Isle of Man, ,IM2 2QX,54.1661211,-4.4904155
Surrey, ,GU10 4RN,51.1909422,-0.8056109
 , ,SL$ 1SZ,#EANF#,#EANF#
 , ,W1U 7LF,51.5195432,-0.1547283
 , ,EC2A 4NE,51.5254715,-0.0836487
 , ,W1S 3PR,51.5115231,-0.1405688
Austria,ATU 60547037, ,48.1635251,16.4259655
Austria, , ,47.516231,14.550072
Athens,Greece,GR-151 25 ,38.0413838,23.8031774
Porthmadog, ,LL48 6LD,52.9259034,-4.0814879
 , ,WC1X 8HN,51.5189252,-0.111382
San Paulo,CEP, ,-23.583942,-46.644449
England, ,DA6 8HP,51.4531471,0.1233638
Kobenhaun K,Denmark, ,55.6841989,12.5795434
 , ,W1K 2SZ,51.5095212,-0.1510262
 , ,W7 3DG,51.5248442,-0.3429679
2 Woodberry Grove,Finchley,N12 0DR,51.6110524,-0.1784158
1 Butterwick,London,W6 8DL,51.4918465,-0.2218692
Enfield, ,EN3 7UA,51.6486879,-0.0283408
London, ,W1G 6NZ,51.5201044,-0.1515345
